campaignId,influencerId,likes,comments,shares,views
103,influencer_572,305,227,207,96843
109,influencer_596,2278,856,76,52010
109,influencer_130,4320,164,383,59790
100,influencer_825,25,105,176,43846
110,influencer_263,4415,965,330,94185
106,influencer_824,4706,849,261,7546
110,influencer_31,3912,621,18,28565
109,influencer_369,3022,748,192,52307
107,influencer_750,2189,144,363,85983
102,influencer_825,1740,282,155,23893
108,influencer_906,2768,560,261,46454
106,influencer_83,1879,821,254,43658
104,influencer_655,1472,642,37,88945
106,influencer_834,576,211,133,42956
107,influencer_232,2225,562,69,97808
103,influencer_240,4493,922,154,70100
101,influencer_941,1184,306,230,58908
101,influencer_348,99,531,18,98960
100,influencer_493,4277,617,209,13715
103,influencer_298,13,45,35,51051
110,influencer_325,3887,600,375,91885
108,influencer_676,1501,946,275,20684
102,influencer_831,2569,140,111,46154
104,influencer_862,4611,796,125,33471
101,influencer_528,4663,155,438,81184
107,influencer_404,1787,469,62,49217
109,influencer_400,2757,195,409,22578
102,influencer_748,2393,571,29,65708
103,influencer_747,3362,649,217,9358
103,influencer_881,2913,104,317,96197
109,influencer_473,3231,148,442,90942
105,influencer_672,3848,35,8,14105
101,influencer_105,3685,582,245,4823
100,influencer_371,2941,555,490,76545
103,influencer_559,2532,855,50,36665
101,influencer_978,2952,575,274,43447
108,influencer_678,4788,607,337,51165
100,influencer_295,3542,342,350,62073
105,influencer_720,4234,580,332,45748
102,influencer_158,3220,872,490,11142
105,influencer_444,1774,724,419,93877
107,influencer_133,2775,842,107,87148
104,influencer_497,4270,396,73,33845
105,influencer_234,1724,348,166,34628
102,influencer_595,3272,937,167,12463
107,influencer_873,1919,956,216,17742
107,influencer_661,830,545,396,58585
108,influencer_902,1379,525,266,51186
101,influencer_754,3711,781,263,54616
106,influencer_424,1080,241,474,93808
110,influencer_802,4629,705,409,8594
102,influencer_255,883,755,142,66640
110,influencer_713,1502,510,272,76547
108,influencer_895,4500,862,101,26653
102,influencer_621,4565,383,348,25266
107,influencer_162,1427,733,91,17882
103,influencer_1,1238,225,196,87476
108,influencer_540,94,247,174,7863
103,influencer_416,1254,556,100,9324
105,influencer_607,553,124,335,30987
104,influencer_872,1676,287,444,49584
110,influencer_636,1163,242,271,71631
102,influencer_579,1655,715,224,44915
103,influencer_118,349,305,221,3792
103,influencer_548,4235,259,260,80074
109,influencer_786,939,68,367,76171
103,influencer_910,4686,307,207,55122
106,influencer_957,2049,111,284,64567
107,influencer_822,3135,573,299,16025
110,influencer_551,3441,472,7,97736
102,influencer_223,2752,84,186,45164
102,influencer_147,1166,487,412,90428
107,influencer_894,3620,647,152,92133
104,influencer_555,1604,545,81,38674
101,influencer_179,4158,578,384,63429
106,influencer_808,2759,420,118,21247
101,influencer_119,3560,113,125,12103
101,influencer_255,136,550,237,5428
103,influencer_811,3328,326,391,14133
108,influencer_245,502,633,250,86034
102,influencer_275,4599,390,127,6602
104,influencer_487,2839,780,185,68390
103,influencer_711,4999,613,461,74940
103,influencer_58,2540,618,217,83107
100,influencer_646,1758,215,179,29989
106,influencer_956,3029,34,53,3148
105,influencer_557,845,464,368,58566
104,influencer_217,2677,405,97,59875
103,influencer_848,2502,555,188,97809
103,influencer_864,1631,794,61,98836
110,influencer_454,3548,992,381,45804
108,influencer_400,1433,392,207,23106
110,influencer_982,3562,342,206,32902
104,influencer_514,2078,882,423,25872
105,influencer_941,3175,166,302,21072
107,influencer_672,1165,302,105,65235
108,influencer_750,4525,879,301,52339
108,influencer_568,2674,417,69,46488
103,influencer_50,2337,400,367,14756
107,influencer_178,1990,69,395,42995
108,influencer_486,3870,617,499,80981
100,influencer_68,2874,966,239,54610
100,influencer_770,1405,222,40,53914
105,influencer_817,2054,607,342,31459
110,influencer_198,1155,883,239,36691
107,influencer_418,3978,245,301,50738
104,influencer_877,3999,208,193,98402
105,influencer_921,3768,541,57,76852
107,influencer_536,310,526,205,69170
101,influencer_964,2744,778,124,22270
103,influencer_514,2819,725,94,5391
105,influencer_259,2904,304,497,36061
108,influencer_943,3497,107,156,6616
100,influencer_978,2419,880,216,41207
102,influencer_461,4019,515,88,21307
107,influencer_83,2161,698,176,93053
109,influencer_227,1800,70,127,42799
105,influencer_299,3992,250,383,70303
101,influencer_22,844,994,16,40451
108,influencer_776,4288,371,72,83440
101,influencer_500,4332,308,317,89716
105,influencer_923,2406,62,195,38262
101,influencer_725,214,281,195,54348
102,influencer_998,4179,266,270,30417
100,influencer_628,1103,163,323,15662
108,influencer_407,3727,411,177,86528
100,influencer_639,1245,129,473,5813
108,influencer_268,2932,764,104,53056
110,influencer_310,2553,570,417,29303
108,influencer_933,1076,439,134,82504
100,influencer_527,4209,970,192,5541
106,influencer_499,2058,305,284,78240
106,influencer_339,1548,810,45,84927
110,influencer_824,160,917,199,99527
100,influencer_677,2325,567,150,14504
110,influencer_271,4107,65,78,39431
107,influencer_489,3254,487,167,44423
101,influencer_841,2006,857,238,62857
108,influencer_876,795,886,453,4576
109,influencer_872,4797,837,146,97852
100,influencer_101,4777,730,127,66053
110,influencer_503,1534,258,308,88452
104,influencer_705,4815,932,97,45850
101,influencer_171,2448,469,302,93083
100,influencer_542,453,584,239,40145
107,influencer_346,3075,904,421,47642
104,influencer_961,1417,486,338,19575
101,influencer_233,1648,367,93,74058
104,influencer_381,2669,907,359,68398
109,influencer_4,3857,561,296,51974
106,influencer_923,4856,65,157,86313
106,influencer_426,4797,920,419,79969
107,influencer_43,3475,796,93,78899
104,influencer_937,495,93,235,39236
108,influencer_957,108,465,196,31618
101,influencer_117,1206,523,451,74785
103,influencer_93,470,814,261,30244
104,influencer_132,4436,502,218,36027
106,influencer_773,1496,760,240,38358
101,influencer_108,4129,811,71,87451
101,influencer_840,667,751,483,52098
100,influencer_402,1703,912,106,50731
105,influencer_631,1354,924,423,9103
110,influencer_683,4560,999,0,74038
105,influencer_776,3209,418,109,77520
103,influencer_677,1533,476,148,86267
107,influencer_873,4931,442,380,54761
102,influencer_971,1952,402,262,69381
105,influencer_882,4887,525,437,56793
102,influencer_146,84,901,453,78871
110,influencer_941,2872,155,357,47061
102,influencer_568,1188,748,289,31468
104,influencer_534,779,75,459,27378
102,influencer_694,4546,70,421,88143
108,influencer_488,2805,128,351,9808
108,influencer_595,3448,983,239,69895
106,influencer_282,3840,693,403,56056
107,influencer_777,287,526,261,36435
109,influencer_550,3817,229,50,15040
103,influencer_737,2919,758,483,37113
105,influencer_946,1167,765,340,51280
109,influencer_97,3486,136,35,29085
101,influencer_369,1930,840,119,7829
104,influencer_480,47,569,416,34748
102,influencer_693,3380,166,267,96213
102,influencer_746,2244,713,436,25619
104,influencer_278,783,688,73,93561
107,influencer_717,838,491,87,44928
110,influencer_675,3514,392,1,51100
107,influencer_18,4462,490,286,9703
105,influencer_442,3315,631,260,92228
101,influencer_135,2643,178,234,41154
107,influencer_572,2069,670,222,67395
103,influencer_520,1145,428,218,40027
109,influencer_197,4657,985,123,27422
101,influencer_309,4708,956,372,50710
102,influencer_834,2703,197,271,90632
108,influencer_406,4010,688,305,12735
102,influencer_743,60,420,224,18935
109,influencer_257,1336,529,415,74743
102,influencer_637,3037,517,343,43555
101,influencer_734,672,330,119,51985
106,influencer_360,2231,356,217,49176
104,influencer_118,4489,138,227,55590
100,influencer_1,2251,668,358,20026
100,influencer_907,90,95,179,31960
109,influencer_750,2711,220,299,92195
106,influencer_900,4805,410,202,18580
100,influencer_138,4931,786,419,10566
105,influencer_222,1433,587,296,65636
108,influencer_788,3477,6,40,11727
110,influencer_438,1954,518,187,79649
100,influencer_499,663,791,280,76082
105,influencer_528,55,110,243,29420
100,influencer_111,2224,128,265,70982
108,influencer_782,4369,830,24,74122
110,influencer_90,963,773,203,82835
109,influencer_296,4954,7,150,24350
105,influencer_900,520,682,343,39557
102,influencer_148,787,314,442,11019
100,influencer_954,3531,984,110,16714
108,influencer_365,1438,150,237,32276
109,influencer_74,886,344,302,68510
107,influencer_864,4079,528,376,66023
108,influencer_182,3126,855,275,90746
100,influencer_620,1416,543,59,39092
110,influencer_296,3013,771,120,40467
100,influencer_409,4637,92,81,98831
106,influencer_421,1424,702,496,6032
102,influencer_319,3145,775,484,57792
101,influencer_900,4955,820,317,68899
109,influencer_429,45,431,412,23254
101,influencer_254,3707,91,311,68142
103,influencer_174,3313,975,99,70358
105,influencer_650,3487,964,305,46686
105,influencer_650,4673,497,88,10615
104,influencer_910,137,575,137,16039
102,influencer_884,4358,88,21,8036
100,influencer_868,1196,62,215,67517
108,influencer_196,2879,271,81,55185
109,influencer_714,2349,888,80,26889
103,influencer_370,4971,75,55,6704
108,influencer_312,1916,830,111,6087
101,influencer_830,560,263,358,7549
110,influencer_710,2157,11,286,18429
105,influencer_775,3987,730,292,79543
108,influencer_62,4309,199,492,72915
106,influencer_24,812,992,233,7351
108,influencer_469,2850,405,335,20259
102,influencer_28,646,894,340,64824
110,influencer_891,632,880,478,15550
101,influencer_595,2013,960,295,23334
101,influencer_789,4424,606,115,25862
102,influencer_529,939,469,263,95923
104,influencer_930,512,513,373,31486
107,influencer_578,329,756,261,11997
110,influencer_608,989,675,464,93316
107,influencer_761,4442,566,180,74672
109,influencer_916,3755,446,270,56140
102,influencer_275,2670,241,446,81542
108,influencer_625,1522,50,242,38541
108,influencer_127,2791,752,200,92856
105,influencer_744,933,176,194,45879
109,influencer_318,388,580,79,24412
105,influencer_991,2783,438,10,46878
100,influencer_365,4370,339,162,99855
104,influencer_48,3546,570,242,93229
105,influencer_611,2251,315,471,11764
108,influencer_419,3161,788,442,77908
104,influencer_799,2154,435,332,80707
105,influencer_433,4508,85,212,90599
107,influencer_860,423,930,245,58460
108,influencer_451,2367,793,371,58546
110,influencer_881,3052,772,131,30805
104,influencer_148,1706,41,152,95517
100,influencer_475,4273,88,489,83489
106,influencer_256,2625,957,317,46112
100,influencer_962,2339,458,442,3288
108,influencer_714,4114,341,374,48746
101,influencer_617,2059,914,205,66328
102,influencer_732,3699,64,15,6901
105,influencer_208,1845,467,447,20949
109,influencer_804,3754,106,376,10605
105,influencer_343,1704,220,241,52071
110,influencer_848,1420,827,397,80124
109,influencer_836,583,444,429,39875
110,influencer_563,3675,333,91,11622
104,influencer_543,373,612,303,59996
100,influencer_582,4075,341,421,55372
103,influencer_777,567,724,186,75311
103,influencer_566,2143,324,219,44670
109,influencer_777,3765,616,400,99155
104,influencer_386,687,987,494,32248
100,influencer_183,1478,281,217,5769
104,influencer_563,3359,243,366,53234
110,influencer_146,3171,916,348,83312
102,influencer_873,1628,927,282,42553
103,influencer_111,1350,411,359,65961
109,influencer_337,100,497,141,54078
100,influencer_970,804,172,392,5124
100,influencer_294,2367,561,68,33028
106,influencer_616,2142,966,282,42584
102,influencer_162,352,158,445,81052
109,influencer_703,4095,791,300,28953
106,influencer_156,1932,934,493,60990
101,influencer_48,647,448,100,32856
100,influencer_603,4339,56,259,46047
110,influencer_436,541,132,393,75457
108,influencer_461,3335,38,391,52267
108,influencer_804,648,526,265,92688
100,influencer_146,4355,792,454,58490
104,influencer_506,987,76,354,74329
100,influencer_578,3481,573,473,69469
100,influencer_152,1444,711,118,7627
110,influencer_93,323,204,183,75836
101,influencer_697,3462,852,90,30628
104,influencer_41,687,465,1,78499
102,influencer_997,4146,337,364,74806
102,influencer_148,4936,131,488,75427
110,influencer_739,365,82,265,2833
100,influencer_574,4440,957,287,58677
110,influencer_819,389,972,448,75781
105,influencer_851,2450,263,449,56906
100,influencer_615,328,706,363,12962
104,influencer_411,119,402,229,60915
106,influencer_129,2811,783,439,59546
103,influencer_416,280,509,327,42620
104,influencer_983,1593,399,293,12951
102,influencer_984,2621,971,10,99903
106,influencer_283,2248,921,350,68164
110,influencer_650,4847,708,316,28543
109,influencer_204,2403,734,297,23032
105,influencer_154,316,632,318,86419
104,influencer_11,609,856,16,1593
108,influencer_593,3665,672,102,21762
102,influencer_887,1094,621,355,77556
104,influencer_600,4921,302,275,59667
110,influencer_837,1401,281,228,98561
108,influencer_717,2797,706,181,14153
107,influencer_190,1749,727,114,15092
109,influencer_148,1553,566,411,26736
108,influencer_497,4504,131,121,72865
102,influencer_522,4731,31,497,77956
108,influencer_320,4405,144,10,44966
109,influencer_402,451,582,231,13920
100,influencer_657,2057,32,470,49815
107,influencer_493,304,493,39,70006
104,influencer_655,4687,629,212,6999
103,influencer_45,1531,372,495,17529
100,influencer_810,1674,25,499,74178
105,influencer_211,4500,531,255,18060
105,influencer_205,1158,522,133,8003
101,influencer_935,2000,532,233,46933
104,influencer_182,2958,319,416,81939
102,influencer_825,4684,283,430,80082
103,influencer_251,3930,146,391,23784
108,influencer_535,3779,939,476,15767
105,influencer_427,4507,756,42,78512
105,influencer_667,3459,966,252,34351
106,influencer_968,4885,417,445,53720
104,influencer_866,1954,286,126,52634
103,influencer_634,4183,834,351,90613
109,influencer_728,400,640,136,66778
104,influencer_475,1668,125,276,76202
110,influencer_197,2598,489,498,49282
106,influencer_206,3191,103,266,83071
110,influencer_190,4526,170,447,98078
109,influencer_694,3770,142,88,97447
109,influencer_808,2604,267,116,18642
101,influencer_956,4492,483,197,93644
107,influencer_806,1567,499,424,99958
110,influencer_34,3207,350,136,82344
103,influencer_243,1029,594,109,34903
103,influencer_814,2274,504,390,76777
100,influencer_89,679,922,292,50609
105,influencer_225,945,711,153,8114
106,influencer_509,2533,364,217,4938
104,influencer_229,4168,40,121,93086
107,influencer_769,1244,810,107,85438
104,influencer_871,3317,799,374,83420
106,influencer_979,3907,650,474,77079
107,influencer_366,1889,507,13,20725
106,influencer_305,2703,60,236,49767
108,influencer_552,1844,446,124,77582
102,influencer_675,965,62,65,71327
109,influencer_696,1069,137,279,11002
110,influencer_838,204,636,133,65240
106,influencer_122,980,607,313,69189
106,influencer_27,4627,793,240,23947
101,influencer_65,3414,766,393,82046
104,influencer_654,3971,501,468,55312
106,influencer_964,1797,571,347,57493
102,influencer_272,1656,331,254,6259
101,influencer_660,104,680,402,36346
106,influencer_318,1860,635,61,52671
106,influencer_250,989,28,377,3400
109,influencer_136,3872,713,301,70016
108,influencer_994,2145,310,221,25335
100,influencer_969,3039,708,129,48292
100,influencer_921,4454,17,363,31856
102,influencer_550,1775,542,134,14612
107,influencer_98,4776,619,334,8847
110,influencer_226,3829,59,209,44561
107,influencer_415,1593,196,309,47454
110,influencer_350,2507,384,96,80083
108,influencer_208,4293,855,430,30877
102,influencer_760,2039,827,27,31059
107,influencer_400,26,313,186,1736
107,influencer_566,2654,93,238,24441
110,influencer_931,3468,126,371,60398
105,influencer_798,3006,536,428,88996
102,influencer_117,2662,918,238,54571
110,influencer_837,1222,81,411,80155
100,influencer_742,3862,891,212,83182
109,influencer_748,2902,933,495,32448
110,influencer_832,2978,885,464,46833
107,influencer_785,3192,155,343,13056
109,influencer_538,1465,599,382,23374
103,influencer_226,4684,966,332,47998
104,influencer_763,2158,545,267,93056
107,influencer_371,1643,808,478,29743
105,influencer_381,3485,751,233,98218
